code	name
700030	INSULIN REGULAR 100 UNITS IN 100 ML NS INFUSION
97044	ACETAMINOPHEN 1,000 MG/100 ML (10 MG/ML) IV
10113	POTASSIUM CHLORIDE 10 MEQ/100 ML IV PIGGY BACK
94437	NOREPINEPHRINE BITARTRATE 8 MG/250 ML (32 MCG/ML) IN 0.9 % NACL IV
400001	ZZ IMS TEMPLATE
9421	METHYLERGONOVINE 0.2 MG/ML (1 ML) INJECTION
9019	POTASSIUM CHLORIDE 20 MEQ/L IN D5-0.45 % SODIUM CHLORIDE IV SOLUTION
400630	CEFOXITIN IVPB 1G
400072	PHENYLEPHRINE IV INFUSION ADULT
400033	ERYTHROMYCIN 1 G IVPB
400929	PANTOPRAZOLE 80MG IV IN NS 100 ML IV INFUSION
11615	BUTORPHANOL TARTRATE 2 MG/ML INJECTION
5026	POTASSIUM CHLORIDE 20 MEQ/L IN D5 & 0.9 % SODIUM CHLORIDE INTRAVENOUS
400024	AMPICILLIN-SULBACTAM IN NS 1.5 GM
400284	SODIUM CHLORIDE 0.9 % IV BOLUS
8829	SODIUM BICARBONATE 1 MEQ/ML (8.4 %) INTRAVENOUS SOLUTION
29025	BACITRACIN 500 UNIT/GRAM TOPICAL PACKET
400076	ACETYLCYSTEINE (THIRD DOSE) IV INFUSION
3641	DIATRIZOATE MEGLUMINE & SODIUM 66 %-10 % ORAL SOLN
25688	SODIUM CHLORIDE 0.9 % SYRINGE
91704	BUPIVACAINE 0.1% IN NS (PF) 250 ML NERVE BLOCK
9267	NITROGLYCERIN 50 MG/250 ML (200 MCG/ML) IN 5 % DEXTROSE IV
10699	CALCIUM GLUCONATE 100 MG/ML (10 %) INTRAVENOUS SOLUTION
400025	AMPICILLIN-SULBACTAM IN NS 3 GM
100753	PSEUDOEPHEDRINE 30 MG/5 ML ORAL LIQUID
80438	MAGNESIUM SULFATE 4 GRAM/100 ML (4 %) IV PIGGY BACK
25684	SODIUM BICARBONATE 8.4 % (1 MEQ/ML) INTRAVENOUS SYRINGE
14754	AMPICILLIN 2 GRAM SOLUTION FOR INJECTION
400116	CEFUROXIME IVPB
25566	DIAZEPAM 5 MG/ML SYRINGE
400645	OCTREOTIDE IVPB
400304	CUSTOM IV FLUID
400017	EPINEPHRINE INFUSION ADULT
7372	ALBUMIN, HUMAN 5 % IV
400289	LACTATED RINGERS IV BOLUS
400070	CALCIUM GLUCONATE IVPB
95665	CALCIUM GLUCONATE 1 GRAM/50 ML IN 0.9 % SODIUM CHLORIDE IV
84267	NICARDIPINE 40 MG/200 ML IN SODIUM CHLORIDE(ISO) INTRAVENOUS PIGGYBACK
700023	EPINEPHRINE HCL IN D5W 4 MG/250 ML (16 MCG/ML) IV
39569	MEPERIDINE (PF) 25 MG/ML SYRINGE
400328	SODIUM BICARBONATE INFUSION
400712	VANCOMYCIN IN DEXTROSE 5 % 1500 MG/300 ML IVPB
400734	CEFOTETAN 1 G IN D5W 50ML IVPB
13107	ATROPINE 0.1 MG/ML INJECTION SYRINGE
13820	EPINEPHRINE 0.1 MG/ML (1:10,000) INJECTION SYRINGE
400004	ISOPROTERENOL INFUSION ADULT
9493	BETAMETHASONE ACET & SOD PHOS 6 MG/ML SUSPENSION FOR INJECTION
5014	ESMOLOL 2,500 MG/250 ML (10 MG/ML) IN SODIUM CHLORIDE (ISO-OSMOTIC) IV
401053	IOHEXOL 300 MG IODINE/ML ORAL SOLUTION
92180	PROCHLORPERAZINE EDISYLATE 10 MG/2 ML (5 MG/ML) INJECTION SOLUTION
400167	INSULIN REGULAR INFUSION ADULT
300012	MISOPROSTOL 25 MCG TAB
400740	FOSAPREPITANT 150/DEX 12/ZOFRAN 8 COMBO
400183	MELPHALAN CHEMO INFUSION
26630	MIDAZOLAM 1 MG/ML IN 0.9 % SODIUM CHLORIDE INTRAVENOUS
400012	AMPICILLIN 1 G IVPB
31805	CEFUROXIME-DEXTROSE (ISO-OSMOTIC) 750 MG/50 ML IV PIGGY BACK
24477	ADENOSINE 3 MG/ML INTRAVENOUS SYRINGE
74142	SODIUM HYPOCHLORITE 0.125 % SOLN
456	CEFAZOLIN 1 GRAM SOLUTION FOR INJECTION
400408	SODIUM CHLORIDE 2% WITHOUT ADDITIVES
400742	ELECTROLYTE-A IV BOLUS
28480	FENTANYL-BUPIVACAINE-NACL (PF) 5 MCG/ML-0.1% EPIDURAL SOLUTION
17526	PROPOFOL 10 MG/ML INTRAVENOUS EMULSION
14402	AMPICILLIN-SULBACTAM 1.5 GRAM SOLUTION FOR INJECTION
400052	MAGNESIUM SULFATE IVPB
400691	KETOROLAC IVPB
3156	BENZOCAINE-MENTHOL 20 %-0.5 % TOPICAL AEROSOL
6432	MIDAZOLAM 5 MG/ML INJECTION
400160	HYDROMORPHONE IVPB (RESTRICTED DOSING)
10455	CALCIUM CHLORIDE 10 % IV
400721	SODIUM CHLORIDE 0.9% DIALYSIS FLUSH
1038	DILTIAZEM 5 MG/ML IV
37175	BUPIVACAINE (PF) 0.1 % (1,000 MCG/ML) IN 0.9% SODIUM CHLORIDE EPIDURAL
14235	NS WITH POTASSIUM CHLORIDE 20 MEQ/L IV
20669	MIDAZOLAM 1 MG/ML INJECTION SOLUTION
11204	AMPICILLIN-SULBACTAM 3 GRAM SOLUTION FOR INJECTION
12233	OXYTOCIN 10 UNIT/ML INJECTION
400657	FOLIC ACID IVPB
700002	SODIUM PHOSPHATE 15 MMOL IN NS 250 ML
400010	AMIODARONE IV BOLUS
400905	MORPHINE 10 MG IVPB
400173	KETAMINE INFUSION
8353	DEXTROSE 5 % AND LACTATED RINGERS INTRAVENOUS SOLUTION
80443	MAGNESIUM SULFATE 20 GRAM/500 ML (4 %) IN WATER INTRAVENOUS SOLUTION
113616	OXYCODONE ER 10 MG TABLET,CRUSH RESISTANT,EXTENDED RELEASE 12 HR
6676	ROCURONIUM 10 MG/ML IV
400212	ROCURONIUM INFUSION
3529	METHADONE 10 MG/ML INJECTION
14801	D5-1/4 NS & POTASSIUM CHLORIDE 20 MEQ/L IV
400726	ANTITHYMOCYTE GLOBULIN (RABBIT) WITH ADDITIVES IVPB
543	PHENOBARBITAL SODIUM 65 MG/ML INJECTION SOLUTION
92366	TRANEXAMIC ACID 1,000 MG/10 ML (100 MG/ML) IV
400060	VALPROIC ACID IVPB
84468	DOPAMINE IN D5W 400 MG/250 ML (1,600 MCG/ML) IV
25444	DEXTROSE 5% IN WATER (D5W) IV
400069	SODIUM PHOSPHATE IVPB
400584	AMIODARONE IV INFUSION ADULT 3RD DOSE
400088	AMINOCAPROIC ACID INFUSION
400037	FOSPHENYTOIN IVPB
4282	MAGNESIUM SULFATE 50 % (4 MEQ/ML) INJECTION
16716	PHENYLEPHRINE 10 MG/ML INJECTION
90499	FLU VACCINE TR-VL SPLT 2011-12(PF) 45 MCG (15 MCG X 3)/0.5 ML IM SYRNG
400231	ALTEPLASE DRIP
6958	HETASTARCH 6 % IN 0.9 % SODIUM CHLORIDE IV
16262	PENICILLIN G POT IN DEXTROSE 2 MILLION UNIT/50 ML IV PIGGY BACK
17395	MANNITOL 20 % INTRAVENOUS SOLUTION
400449	METOPROLOL IVPB
111543	FLU VACC TS2014(18YR+) C.DER (PF) 45 MCG (15 MCG X3)/0.5 ML IM SYRINGE
9791	FLUPHENAZINE 2.5 MG/ML INJECTION SOLUTION
400145	DOXYCYCLINE 100 MG/100 ML D5W IVPB
17244	CARBAMAZEPINE 100 MG/5 ML ORAL SUSP
35068	TERBUTALINE 1 MG/ML SUB-Q
25445	DEXTROSE 10% IN WATER (D10W) IV SOLN
2615	POTASSIUM CHLORIDE 40 MEQ/L IN DEXTROSE 5 %-0.45 % SODIUM CHLORIDE IV
97513	POTASSIUM PHOSPHATE IN 0.9 % SODIUM CHLORIDE 15 MMOL/250 ML IV
400288	DEXTROSE 5 % AND 0.45 % NACL IV BOLUS
6301	METHYLERGONOVINE 0.2 MG TAB
400011	AMIODARONE IV INFUSION ADULT 2ND DOSE
300054	NIMODIPINE 30 MG/ML ORAL SYRINGE
108063	FLU VACCINE TS2013(18YR+)C.DERIV(PF) 45 MCG(15 MCGX3)/0.5 ML IM SYRING
7731	DIHYDROERGOTAMINE 1 MG/ML INJECTION
400216	THIAMINE IVPB
400373	NITROPRUSSIDE INFUSION PEDS
400698	ARGATROBAN INFUSION (ADULT)
400188	MILRINONE INFUSION PEDS
3174	CEFUROXIME IN STERILE WATER 1.5 GRAM/50 ML INTRAVENOUS PIGGYBACK
6996	SUCCINYLCHOLINE CHLORIDE 20 MG/ML INJECTION SOLUTION
5008	D5-1/2 NS AND POTASSIUM CHLORIDE 10 MEQ/L IV
400136	DESMOPRESSIN IVPB
25403	DEXTROSE 50 % IN WATER (D50W) INTRAVENOUS SYRINGE
16254	KETAMINE 50 MG/ML INJECTION SOLUTION
400708	GENTAMICIN ODA D5W 250 ML
7769	PERFLUTREN LIPID MICROSPHERES 1.1 MG/ML INTRAVENOUS SUSPENSION
400673	GENTAMICIN ODA D5W 100 ML
31869	RHO(D) IMMUNE GLOBULIN 1,500 UNIT (300 MCG)/2 ML SYRINGE
400967	CEFTAROLINE FOSAMIL IVPB
400685	SODIUM BICARBONATE INFUSION ML/KG/HR DOSING
102584	FLU VACCINE 2012-13 (4 YR+) (PF) 45 MCG (15 MCG X 3)/0.5 ML IM SYRINGE
15337	ISONIAZID 50 MG/5 ML ORAL SOLUTION
76077	NEOMYCIN-POLYMYXIN-GRAMICIDIN 1.75 MG-10K UNIT-0.025 MG/ML EYE DROPS
400068	CLINDAMYCIN <600 MG IVPB
16240	AMPICILLIN 1 GRAM SOLUTION FOR INJECTION
37196	FENTANYL-BUPIVACAINE-NACL (PF) 5 MCG/ML-0.1% PUMP RESERVOIR
112342	GLATIRAMER 20 MG/ML SUBCUTANEOUS SYRINGE
400120	CISATRACURIUM INFUSION ADULT
400061	POTASSIUM PHOSPHATE INFUSION
11880	NALBUPHINE 10 MG/ML INJECTION
400659	CEFAZOLIN IN DEXTROSE (ISO-OSMOTIC) 2 GRAM/100ML IVPB
400342	ACETYLCYSTEINE INFUSION
84472	NITROGLYCERIN IN D5W 25 MG/250 ML (0.1 MG/ML) IV
9459	DROPERIDOL 2.5 MG/ML INJECTION
400693	HALOPERIDOL IVPB
400302	CYTARABINE INFUSION
83263	LIDOCAINE 2 % MUCOUS MEMBRANE JELLY IN APPLICATOR
2744	DIAZEPAM 5 MG/ML INJECTION
9966	SUMATRIPTAN 6 MG/0.5 ML SUB-Q
400203	PHYTONADIONE IVPB
400311	ETOPOSIDE INFUSION
38575	DIPHTH,PERTUSSIS(ACEL),TETANUS 2.5 LF UNIT-8 MCG-5 LF/0.5ML IM SYRINGE
547	CLINDAMYCIN 150 MG/ML INJECTION
400631	CEFOXITIN IVPB 2G
9194	FLUCONAZOLE IN SODIUM CHLORIDE (ISO-OSM) 200 MG/100 ML IV PIGGY BACK
107981	FLU VACC TS 2013-14(36 MOS+)(PF) 45 MCG (15 MCG X 3)/0.5 ML IM SYRINGE
400194	NALOXONE INFUSION ADULT
12285	DEXTROSE 5% AND 0.225 % SODIUM CHLORIDE IV
400016	DILTIAZEM IV INFUSION
13469	DIGOXIN 100 MCG/ML INJECTION
4713	DEXTROSE IN RINGERS 5 % IV
12449	RANITIDINE IN 0.45 % SODIUM CHLORIDE 50 MG/50 ML IV PIGGY BACK
400915	POTASSIUM CHLORIDE IV SYRINGE 0.2 MEQ/ML STERILE DIL
400050	GENTAMICIN ODA D5W 50 ML
36332	ACTIVATED CHARCOAL 50 GRAM/240 ML ORAL SUSP
91038	FERROUS GLUCONATE 324 MG (37.5 MG IRON) TABLET
10519	ETOMIDATE 2 MG/ML IV
400363	METRONIDAZOLE 5 MG/ML PREMIX SYRINGE
400287	DEXTROSE 5 % AND 0.9 % NACL IV BOLUS
400741	FOSAPREPITANT COMBO 2
300518	BUPIVACAINE IN NS (PF) 0.1 % EPIDURAL (PERIPHERAL NERVE BLOCK
106559	DEXMEDETOMIDINE 400 MCG/100 ML (4 MCG/ML) IN 0.9 % SODIUM CHLORIDE IV
400946	NALOXONE 0.4 MG IN 10 ML NS
15738	CEFOTAXIME 2 GRAM/50 ML IN DEXTROSE 5 % INTRAVENOUS PIGGYBACK
400912	INSULIN REGULAR INFUSION CCU
102259	MAGNESIUM SULFATE 6 GRAM/150 ML (40 MG/ML) IN 0.9 % NACL IV PIGGYBACK
700001	MAGNESIUM SULFATE IN 0.9 % SOD.CHLORIDE 6 GRAM/150 ML NS
401018	SODIUM GLYCEROPHOSPHATE IVPB
300660	IOPAMIDOL 61 % ORAL SOL
400174	LABETALOL INFUSION ADULT
97664	LEVETIRACETAM 500 MG/100 ML IN SODIUM CHLORIDE (ISO-OSM) IV PIGGYBACK
400960	ACETAMINOPHEN 10 MG/ML PREMIX SYRINGE
400595	CALCIUM GLUCONATE IV SYRINGE 50 MG/ML NS
31859	MYFORTIC 180 MG TABLET,DELAYED RELEASE
18468	DEXTRAN 40 10 % IN 5 % DEXTROSE INTRAVENOUS
400022	AMPICILLIN 500 MG IVPB
11998	TRIAMCINOLONE ACETONIDE 40 MG/ML SUSPENSION FOR INJECTION
400130	CYCLOSPORINE IVPB
28537	POTASSIUM CHLORIDE 20 MEQ/L IN 0.45 % SODIUM CHLORIDE INTRAVENOUS SOLN
65579	HEPARIN, PORCINE (PF) 10 UNIT/ML IV
400914	HEPARIN 1/2 UNITS/ML INTRA-ARTERIAL
20832	CIPROFLOXACIN IN D5W 200 MG/100 ML IV PIGGY BACK
400718	BUPICICAINE IN NS (PF) 0.1% EPIDURAL
400191	MULTIVITAMIN IVPB
84605	PLERIXAFOR 24 MG/1.2 ML (20 MG/ML) SUBCUTANEOUS SOLUTION
400107	CALCIUM CHLORIDE IVPB
400121	CISPLATIN CHEMO INFUSION  (WITH MANNITOL)
300113	NITROGLYCERIN 0.2 % OINTMENT
3684	ETHOSUXIMIDE 250 MG CAPSULE
400057	MEROPENEM IVPB
25683	SODIUM BICARBONATE 4.2 % (0.5 MEQ/ML) IV SYRINGE
400007	CEFAZOLIN 20 MG/ML PREMIX SYRINGE
16438	ATROPINE 0.4 MG/ML INJECTION
77178	MAGNESIUM SULFATE IN 0.9 % SOD.CHLORIDE 4 GRAM/100 ML IV
400211	RIFAMPIN IVPB
400447	PENICILLIN G SODIUM <5 MILLION UNITS IVPB
400378	TERBUTALINE INFUSION
25317	CELLULOSE, OXIDIZED 2" X 14" PADS
400013	CEFOTAXIME IVPB
400074	ACETYLCYSTEINE (LOADING DOSE) IV INFUSION
400652	FENTANYL-BUPIVACAINE IN NS (PF) 2 MCG/ML-0.1 % INJECTION
92493	FLUCONAZOLE IN SODIUM CHLORIDE (ISO-OSM) 100 MG/50 ML IV PIGGY BACK
9894	THIAMINE HCL 100 MG/ML INJECTION
92528	VALGANCICLOVIR 50 MG/ML ORAL SOLUTION
5977	PERMETHRIN 5 % TOPICAL CREAM
401026	LACOSAMIDE IVPB
20384	SODIUM CHLORIDE 4 MEQ/ML INTRAVENOUS SOLUTION
400119	CIPROFLOXACIN 2 MG/ML PREMIX SYRINGE
400355	PROCHLORPERAZINE IVPB
400298	CARMUSTINE INFUSION
300547	TOPIRAMATE 6 MG/ML ORAL SUSPENSION
400041	VANCOMYCIN IV SYRINGE 5MG/ML NS
82100	GLUMETZA 1,000 MG 24 HR TAB
400706	ESOMEPRAZOLE 80 MG IVPB
400660	METRONIDAZOLE 750 MG/150 ML ISO-OSMOTIC SOLUTION
400624	VANCOMYCIN 5MG/ML PREMIX SYRINGE
400075	ACETYLCYSTEINE (SECOND DOSE) IV INFUSION
207	CEFUROXIME SODIUM 750 MG SOLUTION FOR INJECTION
400582	CUSTOM MIXTURE
400715	NALOXONE RESCUE DOSING
13614	METHYLENE BLUE (ANTIDOTE) 1 % (10 MG/ML) INTRAVENOUS SOLUTION
100712	VITAMINS A & D-WHITE PETROLATUM-LANOLIN TOPICAL OINTMENT IN PACKET
400554	METHYLENE BLUE IV INFUSION
8168	QUINIDINE 200 MG TAB
400707	VANCOMYCIN IN DEXTROSE 5 % 2 GRAM /400 ML IVPB
12258	ACETAZOLAMIDE 500 MG SOLUTION FOR INJECTION
400587	DIGOXIN IVPB
10512	TRIAMCINOLONE ACETONIDE 0.1 % DENTAL PASTE
107901	NIMODIPINE 60 MG/20 ML ORAL SOLUTION
975	EPTIFIBATIDE 2 MG/ML INTRAVENOUS SOLUTION
11601	ALOE VERA-COLLAGEN TOPICAL SOLN
91718	FLU VACCINE 2011-12 (4 YR+) (PF) 45 MCG (15 MCG X 3)/0.5 ML IM SYRINGE
400166	INFLIXIMAB IVPB
27486	BUPRENORPHINE 8 MG SUBLINGUAL TABLET
400071	PROCAINAMIDE IV INFUSION ADULT
91388	LEVOTHYROXINE 100 MCG INTRAVENOUS SOLUTION
400192	MYCOPHENOLATE IVPB 1 G IN 170 ML D5W
18019	KETOROLAC 60 MG/2 ML INTRAMUSCULAR SOLUTION
114639	FLU VACCINE TS 2015-16 (4 YR+)(PF) 45 MCG(15 MCG X3)/0.5 ML IM SYRINGE
36580	CEFTAZIDIME-DEXTROSE (ISO-OSMOTIC) 1 GRAM/50 ML IV PIGGY BACK
300120	ROSUVASTATIN 2.5 MG HALF TABLET
400103	BLEOMYCIN CHEMO INFUSION
20541	EXELON 2 MG/ML ORAL SOLN
310004	GLUCOSE TOLERANCE ORAL LIQUID (INPATIENT)
12747	CISATRACURIUM 2 MG/ML IV
12933	DEXAMETHASONE 0.1 % EYE DROPS,SUSPENSION
400736	FOSAPREPITANT IVPB
400236	DOXORUBICIN WITH ETOPOSIDE WITH VINCRISTINE INFUSION
7634	IMMUNE GLOBULIN (HUMAN) (IGG) 5 GRAM IV SOLUTION
19144	ALTEPLASE 2 MG SOLUTION FOR INJECTION
400951	HYDROCORTISONE IN D5W 500 ML INFUSION
1721	IODINE STRONG (LUGOLS) 5 % ORAL SOLN
10188	ESMOLOL 100 MG/10 ML (10 MG/ML) INTRAVENOUS SOLUTION
400547	ONDANSETRON IV BURITROL SYRINGE 2 MG/ML STERILE DIL
400325	PAMIDRONATE INFUSION
400735	CEFOTETAN 2 G IN D5W 100 ML IVPB
2440	PROTAMINE 10 MG/ML INTRAVENOUS SOLUTION
400077	ACYCLOVIR IV SYRINGE 5 MG/ML NS
400286	DEXTROSE 5 % IV BOLUS
1447	DESMOPRESSIN 4 MCG/ML INJECTION
400906	MORPHINE 15 MG IVPB
79554	FAMOTIDINE (PF) 20 MG/2 ML INTRAVENOUS SOLUTION
400240	FENTANYL-BUPIVACAINE EPIDURAL
98011	LEVETIRACETAM 1,000 MG/100 ML IN SOD.CHLORIDE (ISO-OSM) IV PIGGYBACK
18403	NORETHINDRINE-ETHINYL ESTRADIOL TRIPHASIC 0.5/1/0.5 MG-35 MCG TABLET
400094	ANTITHYMOCYTE GLOBULIN (RABBIT) IVPB
2647	NAPHAZOLINE 0.1 % EYE DROPS
400403	RASBURICASE INFUSION
400672	DOXYCYCLINE 200 MG/250 ML D5W IVPB
400312	FLUDARABINE INFUSION
8923	CEFOTAXIME 1 GRAM SOLUTION FOR INJECTION
400950	HYDROCORTISONE IN D5W 250 ML INFUSION
28721	ZINC OXIDE 3" X 10 YARD BANDAGE
700031	IMMUNE GLOBULIN (IGG) (HUMAN) 5 % MALTOSE IV (39516)
400513	HYDROCORTISONE IV BURITROL SYRINGE 10 MG/ML NS
1212	MORPHINE 15 MG/ML INJECTION
13876	POTASSIUM CHLORIDE 20 MEQ/L-LACTATED RINGERS-5 % DEXTROSE INTRAVENOUS
75421	ADVIL PM 200 MG-38 MG TABLET
6003	DESMOPRESSIN 0.1 MG/ML (REFRIGERATE) NASAL SOLUTION
37547	PALIFERMIN 6.25 MG INTRAVENOUS SOLUTION
400084	ALTEPLASE BOLUS STROKE
2828	PHYTONADIONE 1 MG/0.5 ML INJECTION
400719	HEPARIN FOR DIALYSIS 250 UNITS/ML IN NS SYRINGE
400031	CEFTAZIDIME IV SYRINGE 40 MG/ML NS
8823	SYNTHROID 175 MCG TABLET
28467	BUPIVACAINE (PF) 0.5 % (5 MG/ML) INJECTION
6241	ISOCARBOXAZID 10 MG TAB
12367	PYRIDOXINE 100 MG/ML INJECTION SOLUTION
3516	ARMOUR THYROID 180 MG TABLET
400445	PHENTOLAMINE INFUSION
400152	FOMEPIZOLE IVPB
9749	DEXTRAN 40 10 % IN 0.9 % SODIUM CHLORIDE INTRAVENOUS SOLUTION
400711	CASPOFUNGIN IVPB 250 ML NS
6126	ITRACONAZOLE 10 MG/ML ORAL SOLN
76065	HEPATITIS B VIRUS VACCINE RECOMB (PF) 20 MCG/ML IM SUSP
400089	AMINOCAPROIC ACID IV BOLUS
37927	BENZOCAINE 20 % MUCOSAL SPRAY
400054	NITROPRUSSIDE INFUSION ADULT
400603	CALCIUM CHLORIDE IV SYRINGE 20 MG/ML NS
400902	IMIPENEM-CILASTATIN 1000 MG IVPB
401024	TERBUTALINE 10 MCG/ML PEDS SYRINGE
83214	ALVIMOPAN 12 MG CAPSULE
23784	BENICAR 40 MG TABLET
400085	ALTEPLASE SYRINGE FOR BOLUS (STROKE)
17424	CEFTAZIDIME 1 GRAM SOLUTION FOR INJECTION
9178	XOPENEX 0.63 MG/3 ML SOLUTION FOR NEBULIZATION
7244	NORETHINDRONE-ETH. ESTRADIOL-IRON 1 MG-20 MCG TABLET
400049	ABCIXIMAB INFUSION
14119	CHLORPROMAZINE 25 MG/ML INJECTION
95916	FINGOLIMOD 0.5 MG CAPSULE
39208	BACTERIOSTATIC SALINE 0.9 % INJECTION
4571	CEFEPIME 2 GRAM SOLUTION FOR INJECTION
2882	D-XYLOSE POWDER
5898	POTASSIUM CHLORIDE 40 MEQ/L IN 0.9 % SODIUM CHLORIDE INTRAVENOUS
700037	ALBUMIN, HUMAN 5 % IV (APHERESIS) (7372)
93428	HYDROCORTISONE SOD SUCCINATE (PF) 1,000 MG/8 ML SOLUTION FOR INJECTION
400290	DEXTROSE 5 % IN LACTATED RINGERS IV BOLUS
2192	FLUCYTOSINE 500 MG CAPSULE
400301	CYCLOPHOSPHAMIDE INFUSION (ADULT)
12704	PROCHLORPERAZINE EDISYLATE 5 MG/ML INJECTION
66259	VARICELLA VIRUS VACCINE LIVE (PF) 1,350 UNIT/0.5 ML SUB-Q SOLN
20568	BUSULFAN 2 MG TABLET
16661	LIDOCAINE 20 MG/ML (2 %) INJECTION
36469	VYTORIN 10-20 10 MG-20 MG TAB
74488	SILVER NITRATE APPLICATORS 75 %-25 % TOPICAL STICK
14841	CALCITRIOL 1 MCG/ML INTRAVENOUS SOLUTION
2711	DEXTROAMPHETAMINE 5 MG TAB
400193	NAFCILLIN 1 G IVPB
91886	MULTIVIT-MIN-FA-COENZYME Q10 100 MCG-10 MG CAPSULE
700038	SODIUM CHLORIDE 0.9 % IV (APHERESIS) (16822)
700036	CITRATE DEXTROSE SOLUTION (ACD-A) FOR APHERESIS (21234)
400079	ACYCLOVIR IV BURITROL SYRINGE 50 MG/ML STER DIL
19222	EPHEDRINE SULFATE 50 MG/ML INJECTION SOLUTION
401005	METHOTREXATE-BICARBONATE INFUSION (PEDS)
400642	DEXTROSE 10%, W/WO SALINE/ADDITIVES
400305	DACARBAZINE INFUSION
400235	CISPLATIN WITH CYCLOPHOSPHAMIDE WITH ETOPOSIDE INFUSION
400318	MESNA INFUSION
400319	METHOTREXATE INTRATHECAL INJECTION
400226	VINCRISTINE CHEMO INFUSION
400045	METHYLPREDNISOLONE CONTINUOUS INFUSION
83824	DOXORUBICIN 50 MG/25 ML IV
400327	RITUXIMAB INFUSION
10954	HYDROCOLLOID DRESSING PASTE
400484	DOXYCYCLINE IV SYRINGE 1 MG/ML NS
66095	LIDOCAINE (PF) 20 MG/ML (2 %) INJECTION
400058	PENICILLIN G POTASSIUM IN 100 ML D5W IVPB
400273	PIPERACILLIN-TAZOBACTAM 60 MG/ML PREMIX SYRINGE
6072	MONTELUKAST 4 MG CHEWABLE TABLET
764	D5W WITH POTASSIUM CHLORIDE 20 MEQ/L IV
600425	GCO#13-0933 LOVASTATIN 80 MG/PLACEBO CAPSULE
16446	PYRIDOSTIGMINE BROMIDE 5 MG/ML INJECTION
10824	LIPITOR 40 MG TAB
31624	PROPAFENONE ER 425 MG CAPSULE,EXTENDED RELEASE 12 HR
96564	ONFI 10 MG TABLET
96893	LO LOESTRIN FE 1 MG-10 MCG (24)/10 MCG (2) TABLET
300073	FLECAINIDE ACETATE ORAL SUSPENSION
400108	CASPOFUNGIN IVPB
2072	D5-0.45 % SODIUM CHLORIDE & POTASSIUM CHLORIDE 30 MEQ/L IV
400138	DEXMEDETOMIDINE IV BOLUS
99748	CEFAZOLIN 2 GRAM/50 ML IN DEXTROSE (ISO-OSMOTIC) INTRAVENOUS PIGGYBACK
400259	CLINDAMYCIN IV SYRINGE 12 MG/ML D5W
400596	CALCIUM GLUCONATE IV SYRINGE 20 MG/ML NS
400756	MIDAZOLAM 5 MG/ML IN 250 ML (SEIZURE INFUSION)
400104	BUSULFAN CHEMO INFUSION
2288	TOBRAMYCIN 300 MG/5 ML IN 0.225 % SODIUM CHLORIDE FOR NEBULIZATION
600122	GCO#10-1004 LENALIDOMIDE 10MG CAP
20189	ACTIVELLA 1 MG-0.5 MG TABLET
400374	NOREPINEPHRINE INFUSION PEDS
400369	DOPAMINE INFUSION PEDS
401020	CALCIUM GLUCONATE FOR APHERESIS
6461	SODIUM POLYSTYRENE SULFONATE 30 GRAM/120 ML ENEMA
5487	MICONAZOLE NITRATE 2 % VAGINAL CREAM
81440	PHENYLEPHRINE (PF) 1 MG/10 ML (100 MCG/ML) IN 0.9 % NACL IV SYRINGE
400655	ANTI-THYMOCYTE IMMUNE GLOB (ATGAM - EQUINE) TEST DOSE
90324	NALOXONE 0.4 MG/9 ML SYRINGE
85102	RAPAFLO 8 MG CAPSULE
400114	CEFTRIAXONE 40 MG/ML PREMIX SYRINGE
400092	AMPHOTERICIN B LIPOSOME IVPB
400555	EPOPROSTENOL NEBULIZATION
400924	BORTEZOMIB INJECTION 2.5 MG/ML NS
400626	PENICILLIN G SODIUM IV BURITROL SYRINGE 500,000 UNITS/ML SWFI
400658	CUSTOM CHEMO MIXTURE
400225	VINBLASTINE CHEMO INFUSION
85358	KEPPRA XR 750 MG TABLET,EXTENDED RELEASE
15230	CAFFEINE CITRATED 60 MG/3 ML (20 MG/ML) ORAL SOLN
113620	OXYCODONE ER 40 MG TABLET,CRUSH RESISTANT,EXTENDED RELEASE 12 HR
400317	LEUCOVORIN IVPB
700033	INSULIN LISPRO (HUMALOG) PUMP *BOLUS WITH MEALS*
300092	VANCOMYCIN ENEMA
400922	VANCOMYCIN 1,750 MG IN D5W 350ML
1955	LEUPROLIDE (3 MONTH) 11.25 MG INTRAMUSCULAR SYRINGE KIT
11727	ALLEGRA 180 MG TAB
3040	CEFOTAXIME IN D5W 1 GRAM/50 ML IV PIGGY BACK
13279	PROMETHAZINE 25 MG/ML INJECTION
9067	VECURONIUM BROMIDE 10 MG IV SOLUTION
400376	PHENYLEPHRINE IV INFUSION PEDS
66099	LIDOCAINE (PF) 100 MG/5 ML (2 %) IV SYRINGE
81559	RABIES VACCINE,HUMAN DIPLOID (PF) 2.5 UNIT INTRAMUSCULAR SOLUTION
16762	ARMOUR THYROID 30 MG TAB
400333	BENDAMUSTINE INFUSION
400516	FILGRASTIM IVPB
300022	URSODIOL 60 MG/ML ORAL SUSP
20476	PROPRANOLOL 1 MG/ML IV
26408	SKELAXIN 800 MG TABLET
98909	VIIBRYD 40 MG TAB
400977	ALTEPLASE FOR ARTERIAL AND/OR VENOUS THROMBOSIS
400062	NICARDIPINE INFUSION PEDS
400230	ZIDOVUDINE IVPB
